id_viatge	dia_setmana	franja	estacio_any	tipus_servei	num_parades	dist_km	ocupacio	vent	pluja	visibilitat	retard_min	puntualitat
1616	dc	migdia	primavera	regional	6	457	baixa	moderat	cap	regular	7	tard
1617	dv	mati	tardor	regional	7	734	mitjana	cap	cap	bona	27	molt_tard
1618	ds	nit	estiu	mitja_distancia	13	1012	alta	moderat	cap	bona	7	tard
1619	dv	tarda	hivern	regional	5	641	baixa	cap	intensa	bona	8	tard
1620	dg	nit	hivern	mitja_distancia	6	1432	baixa	moderat	febla	dolenta	11	tard
1621	dl	nit	primavera	regional	12	606	alta	moderat	cap	bona	0	puntual
1622	dj	nit	hivern	alta_velocitat	5	4105	baixa	moderat	cap	bona	4	puntual
1623	dj	mati	hivern	mitja_distancia	8	1562	baixa	cap	febla	bona	5	puntual
1624	dt	nit	hivern	alta_velocitat	4	5426	mitjana	moderat	cap	bona	3	puntual
1625	dl	tarda	estiu	regional	8	978	baixa	cap	cap	regular	17	molt_tard
1626	dl	migdia	hivern	mitja_distancia	2	1797	alta	cap	cap	bona	3	puntual
1627	dc	tarda	estiu	alta_velocitat	4	3965	mitjana	cap	cap	bona	0	puntual
1628	ds	migdia	estiu	regional	8	874	mitjana	moderat	cap	bona	0	puntual
1629	dj	mati	primavera	regional	7	1075	baixa	cap	febla	bona	1	puntual
1630	dg	mati	hivern	regional	7	471	mitjana	moderat	cap	bona	9	tard
1631	dt	mati	estiu	regional	10	369	mitjana	cap	cap	bona	6	tard
1632	dl	migdia	tardor	regional	10	722	baixa	cap	cap	bona	1	puntual
1633	dl	nit	hivern	regional	8	546	alta	cap	intensa	regular	14	tard
1634	dt	tarda	tardor	regional	10	150	mitjana	moderat	cap	bona	0	puntual
1635	dg	migdia	estiu	mitja_distancia	4	1854	mitjana	cap	cap	bona	2	puntual
1636	dt	migdia	estiu	regional	8	624	baixa	cap	cap	bona	9	tard
1637	dg	migdia	primavera	regional	5	1091	baixa	cap	intensa	bona	26	molt_tard
1638	dv	mati	estiu	mitja_distancia	4	1982	mitjana	cap	febla	regular	3	puntual
1639	ds	tarda	primavera	regional	9	511	mitjana	cap	cap	bona	12	tard
1640	dj	mati	primavera	regional	8	597	mitjana	cap	cap	bona	1	puntual
1641	dg	tarda	tardor	regional	7	733	baixa	cap	cap	bona	3	puntual
1642	dg	tarda	hivern	regional	8	871	alta	fort	febla	bona	34	molt_tard
1643	dv	tarda	estiu	mitja_distancia	7	1746	baixa	cap	febla	bona	1	puntual
1644	dc	nit	estiu	regional	10	707	mitjana	cap	intensa	bona	2	puntual
1645	dt	mati	hivern	regional	10	729	mitjana	cap	cap	bona	2	puntual
1646	dv	nit	primavera	alta_velocitat	1	3810	baixa	cap	cap	regular	5	puntual
1647	dt	tarda	primavera	alta_velocitat	1	2487	baixa	moderat	cap	bona	0	puntual
1648	dg	tarda	estiu	regional	3	1091	baixa	cap	febla	bona	0	puntual
1649	dt	tarda	hivern	regional	6	948	alta	cap	cap	bona	4	puntual
1650	dg	tarda	tardor	mitja_distancia	2	2453	mitjana	moderat	cap	bona	11	tard
1651	dt	nit	primavera	alta_velocitat	4	3918	mitjana	cap	febla	bona	0	puntual
1652	dt	migdia	hivern	alta_velocitat	2	5056	alta	moderat	cap	bona	11	tard
1653	dg	tarda	hivern	regional	5	164	mitjana	fort	febla	bona	8	tard
1654	dc	tarda	estiu	regional	7	997	mitjana	cap	cap	bona	7	tard
1655	dj	migdia	hivern	regional	9	632	mitjana	cap	cap	bona	0	puntual
1656	dc	nit	primavera	alta_velocitat	3	2637	mitjana	cap	cap	bona	1	puntual
1657	dj	migdia	tardor	alta_velocitat	3	3696	mitjana	cap	cap	bona	9	tard
1658	ds	tarda	tardor	regional	4	505	alta	cap	febla	bona	3	puntual
1659	dl	mati	tardor	mitja_distancia	8	1565	mitjana	cap	cap	regular	0	puntual
1660	dj	mati	primavera	regional	9	749	mitjana	cap	cap	bona	0	puntual
1661	dv	tarda	estiu	mitja_distancia	6	2294	mitjana	cap	cap	regular	1	puntual
1662	dl	migdia	estiu	alta_velocitat	2	4268	alta	cap	febla	bona	2	puntual
1663	dg	migdia	primavera	mitja_distancia	7	2326	baixa	fort	intensa	bona	2	puntual
1664	dt	mati	estiu	regional	4	511	alta	moderat	febla	bona	26	molt_tard
1665	dv	migdia	estiu	mitja_distancia	5	2408	baixa	cap	cap	bona	0	puntual
1666	dg	tarda	primavera	regional	16	668	mitjana	moderat	cap	bona	1	puntual
1667	dj	nit	tardor	alta_velocitat	5	5162	alta	cap	cap	bona	0	puntual
1668	dv	mati	tardor	regional	12	515	mitjana	moderat	cap	bona	0	puntual
1669	dl	tarda	estiu	alta_velocitat	3	4232	baixa	cap	cap	bona	3	puntual
1670	dl	migdia	tardor	regional	8	1155	alta	moderat	cap	regular	7	tard
1671	dl	tarda	tardor	regional	6	655	mitjana	cap	cap	bona	0	puntual
1672	ds	migdia	estiu	regional	7	872	mitjana	cap	febla	regular	7	tard
1673	dt	migdia	primavera	regional	4	906	mitjana	fort	cap	bona	19	molt_tard
1674	ds	migdia	tardor	regional	7	787	mitjana	cap	febla	bona	3	puntual
1675	dv	tarda	tardor	mitja_distancia	6	2202	mitjana	cap	intensa	bona	0	puntual
1676	dj	migdia	hivern	regional	7	516	baixa	moderat	cap	bona	6	tard
1677	dl	migdia	hivern	regional	11	437	mitjana	moderat	cap	bona	8	tard
1678	dt	tarda	estiu	regional	8	388	alta	moderat	febla	bona	4	puntual
1679	dj	tarda	hivern	regional	13	736	baixa	moderat	cap	bona	11	tard
1680	dl	migdia	estiu	alta_velocitat	2	4189	mitjana	moderat	cap	bona	0	puntual
1681	dj	tarda	hivern	alta_velocitat	1	4528	mitjana	cap	cap	dolenta	10	tard
1682	dg	nit	hivern	regional	7	350	alta	moderat	febla	bona	3	puntual
1683	dl	mati	hivern	mitja_distancia	2	1408	mitjana	moderat	febla	bona	0	puntual
1684	ds	tarda	tardor	mitja_distancia	7	2272	alta	moderat	febla	bona	0	puntual
1685	dg	mati	primavera	alta_velocitat	2	4368	baixa	cap	cap	bona	2	puntual
1686	dc	tarda	estiu	regional	10	670	mitjana	cap	cap	bona	0	puntual
1687	dv	mati	estiu	regional	10	584	alta	moderat	febla	bona	13	tard
1688	dj	tarda	primavera	mitja_distancia	7	1362	alta	cap	febla	bona	0	puntual
1689	dt	mati	hivern	alta_velocitat	4	5571	mitjana	cap	cap	bona	0	puntual
1690	dt	migdia	hivern	mitja_distancia	7	2530	mitjana	moderat	intensa	bona	9	tard
1691	dj	nit	tardor	mitja_distancia	5	1817	mitjana	cap	febla	bona	6	tard
1692	dv	migdia	tardor	regional	4	198	baixa	cap	cap	bona	8	tard
1693	dj	nit	estiu	mitja_distancia	6	1708	alta	cap	cap	regular	9	tard
1694	dg	nit	primavera	alta_velocitat	4	5895	alta	cap	cap	bona	11	tard
1695	dv	nit	hivern	regional	11	478	mitjana	moderat	febla	bona	3	puntual
1696	dg	mati	tardor	mitja_distancia	8	1538	baixa	cap	cap	regular	2	puntual
1697	ds	tarda	estiu	regional	12	852	mitjana	cap	cap	bona	10	tard
1698	dl	mati	hivern	mitja_distancia	9	1529	baixa	cap	cap	bona	2	puntual
1699	dl	migdia	primavera	mitja_distancia	10	770	mitjana	cap	febla	bona	0	puntual
1700	dc	nit	hivern	mitja_distancia	6	1786	mitjana	cap	febla	bona	4	puntual
1701	dl	tarda	primavera	alta_velocitat	2	1755	baixa	cap	febla	bona	3	puntual
1702	dv	migdia	primavera	regional	7	989	mitjana	cap	cap	bona	17	molt_tard
1703	ds	migdia	tardor	regional	9	828	alta	cap	cap	bona	11	tard
1704	dv	tarda	primavera	regional	9	916	baixa	cap	cap	bona	2	puntual
1705	dt	tarda	hivern	regional	9	417	mitjana	cap	cap	bona	0	puntual
1706	dl	migdia	tardor	regional	10	1050	mitjana	cap	cap	regular	8	tard
1707	dj	nit	hivern	regional	15	621	baixa	cap	intensa	bona	1	puntual
1708	dg	mati	tardor	regional	11	940	mitjana	cap	cap	dolenta	25	molt_tard
1709	dg	mati	primavera	regional	11	729	mitjana	cap	cap	bona	6	tard
1710	dc	tarda	primavera	regional	3	841	baixa	cap	cap	bona	8	tard
1711	dt	nit	primavera	mitja_distancia	6	2017	baixa	moderat	febla	bona	0	puntual
1712	ds	mati	estiu	regional	8	525	alta	cap	cap	bona	10	tard
1713	dt	mati	tardor	mitja_distancia	2	944	mitjana	moderat	cap	bona	11	tard
1714	dj	mati	tardor	alta_velocitat	3	5696	mitjana	moderat	cap	dolenta	47	molt_tard
1715	dg	nit	estiu	mitja_distancia	5	473	mitjana	cap	cap	bona	8	tard
1716	dl	mati	tardor	regional	8	870	alta	cap	cap	bona	2	puntual
1717	dg	migdia	estiu	regional	12	961	mitjana	cap	cap	bona	4	puntual
1718	dl	nit	primavera	mitja_distancia	6	1054	alta	cap	febla	bona	1	puntual
1719	ds	mati	primavera	mitja_distancia	3	1554	mitjana	cap	cap	bona	1	puntual
1720	dt	tarda	estiu	regional	6	286	mitjana	cap	cap	dolenta	19	molt_tard
1721	dg	migdia	hivern	regional	9	490	mitjana	moderat	cap	bona	9	tard
1722	dg	tarda	tardor	mitja_distancia	8	2374	mitjana	cap	cap	bona	17	molt_tard
1723	dc	migdia	estiu	regional	8	838	mitjana	moderat	cap	bona	3	puntual
1724	dc	migdia	tardor	mitja_distancia	6	2132	baixa	moderat	cap	dolenta	16	molt_tard
1725	dl	mati	estiu	regional	14	540	mitjana	cap	intensa	bona	4	puntual
1726	dl	tarda	tardor	regional	3	150	mitjana	moderat	intensa	bona	8	tard
1727	ds	tarda	hivern	alta_velocitat	2	4659	baixa	fort	febla	regular	1	puntual
1728	dl	mati	estiu	regional	5	291	baixa	cap	cap	bona	3	puntual
1729	dj	migdia	estiu	mitja_distancia	9	1292	mitjana	cap	febla	bona	2	puntual
1730	ds	nit	hivern	regional	13	953	mitjana	cap	febla	bona	15	tard
1731	dg	mati	tardor	regional	4	253	alta	cap	cap	regular	9	tard
1732	dc	mati	tardor	alta_velocitat	4	2477	mitjana	cap	cap	bona	0	puntual
1733	ds	tarda	tardor	regional	9	754	alta	cap	febla	bona	0	puntual
1734	dc	migdia	tardor	regional	8	707	mitjana	cap	intensa	regular	0	puntual
1735	dt	mati	tardor	alta_velocitat	3	2855	baixa	moderat	cap	regular	6	tard
1736	dg	migdia	tardor	mitja_distancia	3	1698	alta	cap	cap	dolenta	8	tard
1737	dj	mati	estiu	mitja_distancia	5	2116	baixa	cap	cap	bona	0	puntual
1738	dj	migdia	hivern	regional	8	707	mitjana	cap	cap	regular	0	puntual
1739	dj	tarda	hivern	regional	9	873	mitjana	moderat	febla	bona	7	tard
1740	dg	tarda	primavera	mitja_distancia	7	1314	mitjana	moderat	cap	bona	2	puntual
1741	ds	mati	estiu	regional	10	739	mitjana	cap	intensa	regular	24	molt_tard
1742	dl	tarda	tardor	regional	7	909	mitjana	moderat	febla	bona	0	puntual
1743	dl	mati	estiu	mitja_distancia	2	2167	baixa	cap	cap	bona	0	puntual
1744	dj	tarda	hivern	regional	8	620	baixa	moderat	febla	bona	13	tard
1745	dt	migdia	primavera	regional	8	1012	baixa	cap	febla	regular	0	puntual
1746	dc	tarda	hivern	regional	3	802	baixa	cap	cap	bona	5	puntual
1747	ds	mati	hivern	regional	6	562	mitjana	moderat	cap	regular	15	tard
1748	dg	mati	primavera	mitja_distancia	5	3162	mitjana	moderat	febla	bona	4	puntual
1749	dt	migdia	tardor	alta_velocitat	3	4288	mitjana	moderat	cap	bona	2	puntual
1750	ds	mati	tardor	regional	7	253	mitjana	cap	cap	bona	3	puntual
1751	ds	mati	hivern	regional	9	751	baixa	moderat	cap	regular	10	tard
1752	dj	tarda	tardor	mitja_distancia	5	535	baixa	cap	cap	bona	0	puntual
1753	dl	tarda	estiu	regional	10	905	mitjana	moderat	cap	bona	3	puntual
1754	dg	mati	primavera	mitja_distancia	4	2470	alta	moderat	cap	bona	1	puntual
1755	dg	nit	estiu	alta_velocitat	2	5737	mitjana	cap	cap	regular	4	puntual
1756	dg	tarda	primavera	mitja_distancia	7	2676	baixa	cap	cap	regular	1	puntual
1757	dj	nit	primavera	regional	11	150	mitjana	cap	febla	bona	0	puntual
1758	dl	tarda	estiu	alta_velocitat	2	3668	alta	cap	cap	bona	5	puntual
1759	dl	tarda	estiu	regional	13	287	mitjana	cap	febla	bona	2	puntual
1760	dv	migdia	estiu	alta_velocitat	5	3575	baixa	cap	febla	bona	2	puntual
1761	dc	tarda	primavera	mitja_distancia	4	1563	baixa	cap	cap	regular	6	tard
1762	dv	nit	primavera	mitja_distancia	6	2526	mitjana	cap	cap	bona	10	tard
1763	ds	mati	hivern	alta_velocitat	1	4124	alta	cap	cap	bona	1	puntual
1764	dv	migdia	estiu	mitja_distancia	8	1548	mitjana	moderat	febla	bona	21	molt_tard
1765	dc	mati	estiu	regional	7	325	mitjana	cap	cap	bona	4	puntual
1766	dl	nit	hivern	regional	9	545	mitjana	cap	cap	bona	9	tard
1767	dv	migdia	estiu	mitja_distancia	6	2614	alta	moderat	cap	bona	39	molt_tard
1768	dv	tarda	estiu	mitja_distancia	13	1420	mitjana	fort	cap	bona	0	puntual
1769	ds	tarda	hivern	regional	8	542	alta	cap	febla	bona	5	puntual
1770	dj	nit	primavera	mitja_distancia	6	1603	mitjana	cap	febla	bona	0	puntual
1771	dg	mati	primavera	mitja_distancia	9	1843	mitjana	cap	cap	bona	13	tard
1772	dg	tarda	primavera	regional	12	751	mitjana	fort	cap	bona	16	molt_tard
1773	dt	nit	primavera	regional	9	911	mitjana	moderat	cap	bona	0	puntual
1774	ds	mati	primavera	regional	12	744	alta	moderat	cap	dolenta	18	molt_tard
1775	dc	tarda	tardor	regional	16	372	mitjana	moderat	cap	bona	12	tard
1776	dl	migdia	hivern	regional	7	522	mitjana	cap	cap	bona	0	puntual
1777	dv	tarda	primavera	regional	5	347	mitjana	cap	febla	bona	0	puntual
1778	ds	migdia	primavera	regional	15	894	mitjana	moderat	cap	bona	0	puntual
1779	dc	mati	primavera	regional	10	508	mitjana	moderat	febla	bona	2	puntual
1780	dg	mati	tardor	mitja_distancia	9	1921	mitjana	cap	cap	bona	1	puntual
1781	ds	mati	hivern	regional	13	1205	mitjana	cap	cap	dolenta	16	molt_tard
1782	dg	mati	primavera	alta_velocitat	3	3914	mitjana	cap	cap	bona	4	puntual
1783	dj	tarda	hivern	alta_velocitat	2	4954	mitjana	fort	cap	bona	0	puntual
1784	dl	migdia	hivern	mitja_distancia	5	1197	baixa	cap	cap	bona	0	puntual
1785	dt	mati	tardor	alta_velocitat	4	5578	mitjana	moderat	intensa	bona	0	puntual
1786	dg	tarda	primavera	alta_velocitat	3	3951	mitjana	cap	febla	bona	0	puntual
1787	dv	tarda	primavera	regional	3	949	mitjana	moderat	febla	bona	0	puntual
1788	dj	migdia	hivern	mitja_distancia	12	1555	mitjana	moderat	cap	bona	8	tard
1789	dg	nit	estiu	regional	5	725	mitjana	cap	cap	bona	0	puntual
1790	dv	migdia	tardor	mitja_distancia	9	1865	alta	moderat	cap	bona	2	puntual
1791	ds	tarda	estiu	mitja_distancia	7	399	mitjana	moderat	febla	bona	5	puntual
1792	dt	mati	tardor	regional	4	557	mitjana	moderat	febla	bona	0	puntual
1793	dt	tarda	primavera	regional	8	670	mitjana	cap	cap	bona	0	puntual
1794	ds	nit	primavera	alta_velocitat	2	4171	mitjana	moderat	intensa	bona	10	tard
1795	dt	tarda	estiu	regional	4	395	mitjana	cap	cap	bona	0	puntual
1796	ds	tarda	primavera	regional	11	477	mitjana	cap	cap	bona	2	puntual
1797	dt	tarda	hivern	regional	8	708	mitjana	cap	cap	regular	0	puntual
1798	dg	migdia	primavera	mitja_distancia	6	1228	baixa	moderat	cap	bona	0	puntual
1799	dt	tarda	estiu	alta_velocitat	3	5085	mitjana	cap	intensa	bona	4	puntual
1800	dj	tarda	estiu	mitja_distancia	2	1538	baixa	cap	febla	bona	1	puntual
1801	dt	nit	hivern	regional	7	481	mitjana	cap	cap	regular	0	puntual
1802	dv	migdia	estiu	regional	7	423	mitjana	cap	cap	bona	1	puntual
1803	dg	mati	estiu	regional	8	854	mitjana	cap	cap	bona	5	puntual
1804	ds	tarda	primavera	mitja_distancia	3	2344	mitjana	cap	cap	bona	10	tard
1805	dg	mati	hivern	alta_velocitat	1	3834	alta	moderat	cap	bona	15	tard
1806	dv	mati	hivern	mitja_distancia	4	1565	mitjana	cap	cap	bona	3	puntual
1807	ds	migdia	hivern	regional	10	970	mitjana	cap	cap	regular	15	tard
1808	dc	tarda	estiu	mitja_distancia	5	2358	alta	moderat	cap	regular	1	puntual
1809	dg	mati	hivern	regional	5	395	mitjana	moderat	cap	regular	4	puntual
1810	dc	mati	hivern	mitja_distancia	11	1946	mitjana	moderat	febla	bona	4	puntual
1811	dl	mati	primavera	mitja_distancia	6	2027	baixa	moderat	cap	bona	0	puntual
1812	dc	nit	estiu	mitja_distancia	6	1696	baixa	fort	cap	bona	8	tard
1813	dc	tarda	tardor	mitja_distancia	10	2915	mitjana	cap	cap	bona	0	puntual
1814	dl	mati	estiu	alta_velocitat	3	4512	baixa	fort	febla	bona	5	puntual
1815	dc	mati	tardor	regional	10	725	mitjana	moderat	cap	bona	8	tard
1816	dl	tarda	hivern	regional	6	547	baixa	cap	cap	bona	3	puntual
1817	dj	mati	primavera	regional	9	908	mitjana	moderat	febla	regular	8	tard
1818	dj	tarda	primavera	mitja_distancia	11	2322	baixa	moderat	febla	regular	13	tard
1819	dc	migdia	hivern	mitja_distancia	7	2086	baixa	moderat	cap	bona	2	puntual
1820	dv	nit	primavera	mitja_distancia	7	3560	alta	moderat	cap	bona	0	puntual
1821	dv	mati	primavera	mitja_distancia	6	1200	mitjana	cap	intensa	bona	10	tard
1822	dt	tarda	tardor	regional	5	1038	alta	cap	cap	bona	13	tard
1823	dl	mati	primavera	mitja_distancia	9	1386	mitjana	moderat	cap	bona	20	molt_tard
1824	dg	nit	tardor	mitja_distancia	6	1651	baixa	moderat	cap	bona	13	tard
1825	dv	nit	tardor	regional	6	918	mitjana	moderat	cap	bona	2	puntual
1826	dc	tarda	tardor	regional	4	283	mitjana	moderat	cap	regular	1	puntual
1827	ds	migdia	hivern	regional	9	795	baixa	moderat	cap	regular	0	puntual
1828	dv	mati	hivern	regional	5	477	alta	fort	cap	bona	26	molt_tard
1829	dc	tarda	estiu	mitja_distancia	9	1651	mitjana	cap	cap	bona	6	tard
1830	dj	tarda	hivern	alta_velocitat	2	3197	mitjana	fort	cap	bona	0	puntual
1831	ds	mati	primavera	mitja_distancia	6	1145	mitjana	cap	febla	bona	12	tard
1832	dg	migdia	hivern	regional	15	735	mitjana	cap	cap	bona	0	puntual
1833	dg	migdia	estiu	mitja_distancia	6	1920	baixa	cap	cap	bona	11	tard
1834	dl	tarda	hivern	mitja_distancia	8	2275	alta	cap	cap	bona	0	puntual
1835	dv	tarda	primavera	regional	15	506	mitjana	cap	cap	bona	11	tard
1836	dj	tarda	hivern	alta_velocitat	3	4171	baixa	cap	cap	bona	18	molt_tard
1837	dc	tarda	hivern	regional	10	788	baixa	moderat	cap	regular	23	molt_tard
1838	dt	mati	primavera	regional	7	1031	mitjana	moderat	febla	bona	21	molt_tard
1839	dg	migdia	primavera	regional	9	846	alta	cap	cap	bona	0	puntual
1840	dl	mati	estiu	regional	8	896	alta	moderat	febla	dolenta	14	tard
1841	dj	tarda	estiu	alta_velocitat	3	3780	mitjana	cap	febla	bona	0	puntual
1842	dc	migdia	hivern	regional	6	739	alta	cap	cap	bona	0	puntual
1843	dg	migdia	tardor	regional	11	986	mitjana	cap	cap	regular	9	tard
1844	dc	mati	tardor	regional	7	631	mitjana	cap	febla	bona	0	puntual
1845	dl	mati	tardor	regional	10	741	mitjana	moderat	cap	bona	10	tard
1846	dj	tarda	estiu	regional	10	251	baixa	cap	febla	bona	1	puntual
1847	dt	mati	primavera	regional	3	813	baixa	moderat	febla	bona	7	tard
1848	dj	mati	estiu	mitja_distancia	8	1908	mitjana	cap	cap	regular	2	puntual
1849	dj	tarda	estiu	regional	11	795	baixa	moderat	febla	bona	6	tard
1850	dg	migdia	primavera	mitja_distancia	4	1620	alta	fort	cap	bona	5	puntual
1851	dj	migdia	hivern	regional	12	200	alta	cap	cap	bona	6	tard
1852	dj	migdia	primavera	mitja_distancia	9	2187	mitjana	cap	cap	dolenta	8	tard
1853	dg	tarda	estiu	alta_velocitat	4	3330	mitjana	cap	cap	bona	0	puntual
1854	dv	migdia	hivern	regional	6	274	mitjana	cap	febla	bona	0	puntual
1855	ds	tarda	hivern	regional	10	681	baixa	cap	febla	regular	21	molt_tard
1856	dv	nit	tardor	alta_velocitat	2	6215	mitjana	cap	cap	bona	4	puntual
1857	ds	tarda	primavera	mitja_distancia	4	1324	baixa	moderat	cap	bona	7	tard
1858	ds	migdia	estiu	mitja_distancia	12	1422	mitjana	fort	cap	bona	6	tard
1859	dv	tarda	estiu	regional	12	839	baixa	cap	cap	regular	0	puntual
1860	dv	migdia	tardor	regional	8	590	baixa	cap	cap	bona	4	puntual
1861	dg	migdia	tardor	mitja_distancia	5	2185	baixa	cap	cap	bona	11	tard
1862	ds	migdia	primavera	alta_velocitat	2	3850	alta	cap	febla	regular	5	puntual
1863	dj	migdia	tardor	regional	9	538	baixa	moderat	cap	bona	9	tard
1864	dv	mati	primavera	mitja_distancia	7	1348	mitjana	cap	cap	bona	1	puntual
1865	ds	migdia	tardor	mitja_distancia	6	1957	mitjana	cap	cap	bona	0	puntual
1866	dc	mati	primavera	regional	9	443	mitjana	cap	cap	regular	3	puntual
1867	dl	migdia	hivern	regional	9	524	mitjana	cap	cap	bona	0	puntual
1868	dg	tarda	tardor	regional	5	925	baixa	cap	cap	bona	6	tard
1869	dg	nit	hivern	regional	8	1193	mitjana	cap	cap	bona	0	puntual
1870	dj	mati	tardor	mitja_distancia	5	2027	mitjana	moderat	intensa	bona	9	tard
1871	dj	tarda	hivern	regional	8	936	mitjana	cap	cap	regular	4	puntual
1872	dl	migdia	primavera	regional	7	551	mitjana	moderat	cap	bona	0	puntual
1873	ds	mati	estiu	mitja_distancia	8	1652	mitjana	cap	febla	bona	15	tard
1874	dc	mati	hivern	mitja_distancia	6	1895	mitjana	moderat	cap	bona	1	puntual
1875	dv	mati	primavera	mitja_distancia	5	1409	baixa	cap	intensa	bona	4	puntual
1876	dv	mati	hivern	mitja_distancia	8	1547	mitjana	cap	cap	bona	3	puntual
1877	dj	mati	primavera	regional	11	816	baixa	moderat	cap	regular	7	tard
1878	dl	migdia	tardor	mitja_distancia	7	1799	mitjana	moderat	cap	bona	9	tard
1879	dt	migdia	tardor	regional	3	608	mitjana	cap	cap	bona	16	molt_tard
1880	dj	mati	hivern	regional	7	596	baixa	cap	febla	bona	7	tard
1881	dc	mati	primavera	regional	7	390	baixa	moderat	cap	bona	0	puntual
1882	dl	mati	primavera	mitja_distancia	4	1874	mitjana	moderat	febla	bona	5	puntual
1883	dj	migdia	primavera	mitja_distancia	10	1409	mitjana	moderat	febla	bona	10	tard
1884	dc	migdia	tardor	regional	8	249	alta	cap	febla	regular	20	molt_tard
1885	dj	migdia	estiu	alta_velocitat	2	2800	alta	cap	febla	regular	0	puntual
1886	dv	mati	primavera	alta_velocitat	1	3963	alta	cap	cap	regular	4	puntual
1887	dt	mati	estiu	regional	13	793	mitjana	cap	cap	bona	6	tard
1888	ds	nit	primavera	mitja_distancia	9	2263	baixa	cap	febla	bona	8	tard
1889	dj	mati	hivern	regional	8	305	mitjana	moderat	cap	regular	0	puntual
1890	ds	mati	estiu	alta_velocitat	4	4761	mitjana	cap	cap	bona	2	puntual
1891	dg	mati	primavera	regional	12	1088	mitjana	moderat	cap	bona	26	molt_tard
1892	dl	nit	primavera	regional	16	874	mitjana	moderat	cap	regular	0	puntual
1893	dl	tarda	tardor	regional	8	674	baixa	moderat	febla	bona	16	molt_tard
1894	dc	tarda	tardor	regional	6	694	baixa	cap	cap	bona	0	puntual
1895	dt	nit	hivern	mitja_distancia	2	1837	baixa	cap	cap	bona	0	puntual
1896	dv	mati	tardor	mitja_distancia	6	1509	baixa	cap	intensa	bona	1	puntual
1897	dt	nit	estiu	regional	12	887	alta	cap	cap	bona	0	puntual
1898	dg	mati	tardor	mitja_distancia	12	1270	baixa	cap	febla	bona	12	tard
1899	dt	tarda	tardor	alta_velocitat	3	4378	mitjana	cap	cap	regular	0	puntual
1900	dg	migdia	primavera	mitja_distancia	5	910	alta	cap	cap	bona	0	puntual
1901	dt	migdia	estiu	mitja_distancia	7	2377	mitjana	cap	cap	bona	0	puntual
1902	dg	nit	estiu	regional	9	677	mitjana	moderat	cap	bona	0	puntual
1903	ds	mati	tardor	regional	8	289	mitjana	moderat	cap	regular	10	tard
1904	dt	nit	primavera	alta_velocitat	4	5890	mitjana	cap	cap	regular	0	puntual
1905	dv	migdia	primavera	mitja_distancia	10	1731	mitjana	moderat	cap	bona	2	puntual
1906	dl	tarda	primavera	mitja_distancia	4	1107	alta	cap	cap	regular	7	tard
1907	ds	nit	primavera	alta_velocitat	3	6436	mitjana	cap	cap	bona	0	puntual
1908	dv	mati	hivern	regional	8	578	alta	moderat	cap	bona	13	tard
1909	dt	nit	hivern	mitja_distancia	7	1356	alta	cap	febla	bona	2	puntual
1910	dc	tarda	hivern	regional	9	699	mitjana	cap	febla	bona	7	tard
1911	dt	tarda	hivern	regional	9	360	mitjana	cap	febla	bona	7	tard
1912	dv	mati	tardor	mitja_distancia	4	1509	mitjana	cap	cap	bona	0	puntual
1913	dj	migdia	hivern	regional	15	967	mitjana	moderat	cap	bona	2	puntual
1914	ds	tarda	tardor	alta_velocitat	3	6531	mitjana	cap	cap	regular	11	tard
1915	dc	migdia	primavera	regional	8	584	mitjana	cap	febla	bona	2	puntual
1916	dt	mati	estiu	alta_velocitat	2	4687	alta	cap	intensa	regular	0	puntual
1917	dl	mati	primavera	mitja_distancia	2	2525	mitjana	cap	cap	dolenta	16	molt_tard
1918	dg	nit	estiu	mitja_distancia	9	1637	mitjana	cap	cap	regular	1	puntual
1919	ds	mati	estiu	alta_velocitat	2	3186	baixa	moderat	febla	bona	3	puntual
1920	dg	tarda	estiu	regional	13	798	mitjana	moderat	cap	bona	1	puntual
1921	ds	nit	primavera	regional	4	327	mitjana	cap	cap	bona	2	puntual
1922	dt	mati	estiu	regional	4	413	mitjana	moderat	cap	regular	3	puntual
1923	dc	mati	tardor	regional	6	283	mitjana	cap	febla	bona	8	tard
1924	dg	tarda	estiu	alta_velocitat	2	5680	mitjana	cap	cap	bona	4	puntual
1925	dl	mati	primavera	mitja_distancia	4	1817	mitjana	cap	cap	regular	0	puntual
1926	dt	tarda	hivern	regional	14	808	baixa	cap	cap	bona	1	puntual
1927	dl	tarda	primavera	regional	14	428	baixa	moderat	cap	bona	0	puntual
1928	ds	tarda	hivern	mitja_distancia	7	2000	alta	fort	febla	bona	9	tard
1929	ds	migdia	primavera	mitja_distancia	7	2020	mitjana	cap	febla	bona	1	puntual
1930	dg	tarda	hivern	regional	10	1114	alta	cap	cap	bona	0	puntual
1931	dg	tarda	hivern	mitja_distancia	5	2098	baixa	moderat	cap	bona	0	puntual
1932	dc	mati	estiu	mitja_distancia	4	2261	mitjana	cap	febla	bona	3	puntual
1933	ds	tarda	tardor	mitja_distancia	14	1860	mitjana	cap	febla	dolenta	22	molt_tard
1934	dg	nit	hivern	regional	9	150	mitjana	fort	cap	bona	11	tard
1935	dg	tarda	hivern	mitja_distancia	6	1949	mitjana	moderat	cap	dolenta	11	tard
1936	ds	migdia	primavera	regional	9	599	mitjana	fort	cap	dolenta	19	molt_tard
1937	dv	migdia	primavera	regional	9	587	alta	cap	febla	bona	0	puntual
